Station information:
Name,Agent Number,Network Number,Latitude (dec.deg),Longitude (dec.deg),Height (m),Posn_Precision,Observing Authority
Wharawhara Water Stn,1567,B75581,-37.57227,175.86206,132,H,N/A
Tauranga Aero Aws,1615,B76624,-37.673,176.196,4,G,Metservice
Whakamarama,1617,B76701,-37.73206,176.00218,255,H,N/A
Note: Position precision types are: "W" = based on whole minutes, "T" = estimated to tenth minute,
"G" = derived from gridref , "E" = error cases derived from gridref,
"H" = based on GPS readings (NZGD49), "D" = by definition i.e. grid points.

Station,Date(NZST),Percent(%),Depth(cm)

Evaporation (Priestley-Taylor ET)
Station,Date(NZST),Amount(mm),Period(Hrs),Type
1615,20130604:0900,0.2,24,T
1615,20130605:0900,0.1,24,T
1615,20130606:0900,0.4,24,T
1615,20130607:0900,0.1,24,T
1615,20130608:0900,0.4,24,T
1615,20130609:0900,0.2,24,T
1615,20130611:0900,0.3,24,T
1615,20130612:0900,0.4,24,T
1615,20130613:0900,0.5,24,T
1615,20130614:0900,0.4,24,T
1615,20130615:0900,0.4,24,T
1615,20130616:0900,0.1,24,T
1615,20130617:0900,0.0,24,T
1615,20130618:0900,0.4,24,T
1615,20130619:0900,0.6,24,T
1615,20130620:0900,0.4,24,T
1615,20130621:0900,0.2,24,T
1615,20130622:0900,0.2,24,T
1615,20130623:0900,0.1,24,T
1615,20130624:0900,0.1,24,T
1615,20130625:0900,0.2,24,T
1615,20130626:0900,0.3,24,T
1615,20130627:0900,0.2,24,T
1615,20130628:0900,0.0,24,T
1615,20130629:0900,0.2,24,T
1615,20130630:0900,0.1,24,T
1615,20130701:0900,0.2,24,T
1615,20130702:0900,0.3,24,T
1615,20130703:0900,0.2,24,T
1615,20130704:0900,0.1,24,T
1615,20130705:0900,0.6,24,T
1615,20130706:0900,0.5,24,T
1615,20130707:0900,0.6,24,T
1615,20130708:0900,0.4,24,T
1615,20130709:0900,0.3,24,T
1615,20130710:0900,0.3,24,T
1615,20130711:0900,0.3,24,T
1615,20130712:0900,0.1,24,T
1615,20130713:0900,0.4,24,T
1615,20130714:0900,0.2,24,T
1615,20130715:0900,0.4,24,T
1615,20130716:0900,0.2,24,T
1615,20130718:0900,0.4,24,T
1615,20130719:0900,0.5,24,T
1615,20130720:0900,0.4,24,T
1615,20130721:0900,0.3,24,T
1615,20130722:0900,0.5,24,T
1615,20130723:0900,0.3,24,T
1615,20130724:0900,0.3,24,T
1615,20130725:0900,0.3,24,T
1615,20130726:0900,0.7,24,T
1615,20130727:0900,0.6,24,T
1615,20130728:0900,0.6,24,T
1615,20130729:0900,0.7,24,T
1615,20130730:0900,0.7,24,T
1615,20130731:0900,0.7,24,T
1615,20130801:0900,0.5,24,T
1615,20130802:0900,0.4,24,T
1615,20130803:0900,0.3,24,T
1615,20130804:0900,0.6,24,T
1615,20130805:0900,0.4,24,T
1615,20130806:0900,1.0,24,T
1615,20130807:0900,1.3,24,T
1615,20130808:0900,1.1,24,T
1615,20130809:0900,1.2,24,T
1615,20130810:0900,0.9,24,T
1615,20130811:0900,0.3,24,T
1615,20130812:0900,0.8,24,T
1615,20130813:0900,1.0,24,T
1615,20130814:0900,1.2,24,T
1615,20130815:0900,1.1,24,T
1615,20130816:0900,1.1,24,T
1615,20130817:0900,0.4,24,T
1615,20130818:0900,1.4,24,T
1615,20130819:0900,1.1,24,T
1615,20130820:0900,0.9,24,T
1615,20130821:0900,1.0,24,T
1615,20130822:0900,0.8,24,T
1615,20130823:0900,1.3,24,T
1615,20130824:0900,1.4,24,T
1615,20130825:0900,1.5,24,T
1615,20130826:0900,1.0,24,T
1615,20130827:0900,1.6,24,T
1615,20130828:0900,1.6,24,T
1615,20130829:0900,1.6,24,T
1615,20130830:0900,0.8,24,T
1615,20130831:0900,1.4,24,T
1615,20130901:0900,1.5,24,T
1615,20130902:0900,1.7,24,T
1615,20130903:0900,1.8,24,T
1615,20130904:0900,2.0,24,T
1615,20130905:0900,1.1,24,T
1615,20130906:0900,1.5,24,T
1615,20130907:0900,1.9,24,T
1615,20130908:0900,1.5,24,T
1615,20130909:0900,1.5,24,T
1615,20130910:0900,1.7,24,T
1615,20130911:0900,2.1,24,T
1615,20130912:0900,0.7,24,T
1615,20130913:0900,0.3,24,T
1615,20130914:0900,2.3,24,T
1615,20130915:0900,2.0,24,T
1615,20130916:0900,1.7,24,T
1615,20130917:0900,2.4,24,T
1615,20130918:0900,1.6,24,T
1615,20130919:0900,2.4,24,T
1615,20130920:0900,1.0,24,T
1615,20130921:0900,1.3,24,T
1615,20130922:0900,1.4,24,T
1615,20130923:0900,2.8,24,T
1615,20130924:0900,2.9,24,T
1615,20130925:0900,0.4,24,T
1615,20130926:0900,2.2,24,T
1615,20130927:0900,2.4,24,T
1615,20130928:0900,3.3,24,T
1615,20130929:0800,2.9,24,T
1615,20130930:0800,1.4,24,T
1615,20131001:0800,1.8,24,T
1615,20131002:0800,3.6,24,T
1615,20131003:0800,3.6,24,T
1615,20131004:0800,3.6,24,T
1615,20131005:0800,3.5,24,T
1615,20131006:0800,3.6,24,T
1615,20131007:0800,3.2,24,T
1615,20131008:0800,3.0,24,T
1615,20131009:0800,3.1,24,T
1615,20131010:0800,1.5,24,T
1615,20131011:0800,3.4,24,T
1615,20131012:0800,0.8,24,T
1615,20131013:0800,2.7,24,T
1615,20131014:0800,3.3,24,T
1615,20131015:0800,2.2,24,T
1615,20131016:0800,2.4,24,T
1615,20131017:0800,3.1,24,T
1615,20131018:0800,3.3,24,T
1615,20131019:0800,3.9,24,T
1615,20131020:0800,3.9,24,T
1615,20131021:0800,4.4,24,T
1615,20131022:0800,4.5,24,T
1615,20131023:0800,2.9,24,T
1615,20131024:0800,3.6,24,T
1615,20131026:0800,2.9,24,T
1615,20131027:0800,4.3,24,T
1615,20131028:0800,3.1,24,T
1615,20131029:0800,3.8,24,T
1615,20131030:0800,4.3,24,T
1615,20131031:0800,3.7,24,T
1615,20131101:0800,3.8,24,T
1615,20131102:0800,3.6,24,T
1615,20131103:0800,4.3,24,T
1615,20131104:0800,4.5,24,T
1615,20131105:0800,4.3,24,T
1615,20131106:0800,4.4,24,T
1615,20131107:0800,4.4,24,T
1615,20131108:0800,2.2,24,T
1615,20131109:0800,5.7,24,T
1615,20131110:0800,4.5,24,T
1615,20131111:0800,5.6,24,T
1615,20131112:0800,5.8,24,T
1615,20131113:0800,3.9,24,T
1615,20131114:0800,4.3,24,T
1615,20131115:0800,4.7,24,T
1615,20131116:0800,5.3,24,T
1615,20131117:0800,4.8,24,T
1615,20131118:0800,4.8,24,T
1615,20131119:0800,5.9,24,T
1615,20131120:0800,4.2,24,T
1615,20131121:0800,5.6,24,T
1615,20131122:0800,6.1,24,T
1615,20131123:0800,6.1,24,T
1615,20131124:0800,6.1,24,T
1615,20131125:0800,6.1,24,T
1615,20131126:0800,5.5,24,T
1615,20131127:0800,4.2,24,T
1615,20131128:0800,2.9,24,T
1615,20131129:0800,4.5,24,T
1615,20131130:0800,5.3,24,T
1615,20131201:0800,4.1,24,T
1615,20131202:0800,4.4,24,T
1615,20131203:0800,6.1,24,T
1615,20131204:0800,3.2,24,T
1615,20131205:0800,1.3,24,T
1615,20131206:0800,0.3,24,T
1615,20131207:0800,4.3,24,T
1615,20131208:0800,3.4,24,T
1615,20131209:0800,5.1,24,T
1615,20131210:0800,5.0,24,T
1615,20131211:0800,3.7,24,T
1615,20131212:0800,3.0,24,T
1615,20131213:0800,6.5,24,T
1615,20131214:0800,5.2,24,T
1615,20131215:0800,6.5,24,T
1615,20131216:0800,6.9,24,T
1615,20131217:0800,7.0,24,T
1615,20131218:0800,5.9,24,T
1615,20131219:0800,4.9,24,T
1615,20131220:0800,6.0,24,T
1615,20131221:0800,5.7,24,T
1615,20131222:0800,6.4,24,T
1615,20131223:0800,6.1,24,T
1615,20131224:0800,3.6,24,T
1615,20131225:0800,2.8,24,T
1615,20131226:0800,3.0,24,T
1615,20131227:0800,3.3,24,T
1615,20131228:0800,6.1,24,T
1615,20131229:0800,3.5,24,T
1615,20131230:0800,2.4,24,T
1615,20131231:0800,4.6,24,T
1615,20140101:0800,6.1,24,T
1615,20140102:0800,4.7,24,T
1615,20140103:0800,6.5,24,T
1615,20140104:0800,5.6,24,T
1615,20140105:0800,4.8,24,T
1615,20140106:0800,2.3,24,T
1615,20140107:0800,6.7,24,T
1615,20140108:0800,6.1,24,T
1615,20140109:0800,5.8,24,T
1615,20140110:0800,4.9,24,T
1615,20140111:0800,4.9,24,T
1615,20140112:0800,6.1,24,T
1615,20140113:0800,4.0,24,T
1615,20140114:0800,3.8,24,T
1615,20140115:0800,5.9,24,T
1615,20140116:0800,5.1,24,T
1615,20140117:0800,5.4,24,T
1615,20140118:0800,6.3,24,T
1615,20140119:0800,5.6,24,T
1615,20140120:0800,5.7,24,T
1615,20140121:0800,1.4,24,T
1615,20140122:0800,3.1,24,T
1615,20140123:0800,5.2,24,T
1615,20140124:0800,4.9,24,T
1615,20140125:0800,5.4,24,T
1615,20140126:0800,6.2,24,T
1615,20140127:0800,1.7,24,T
1615,20140128:0800,5.2,24,T
1615,20140129:0800,5.4,24,T
1615,20140130:0800,5.6,24,T
1615,20140131:0800,5.9,24,T
1615,20140201:0800,4.8,24,T
1615,20140202:0800,5.2,24,T
1615,20140203:0800,5.4,24,T
1615,20140204:0800,5.3,24,T
1615,20140205:0800,4.0,24,T
1615,20140206:0800,4.5,24,T
1615,20140207:0800,3.3,24,T
1615,20140208:0800,1.7,24,T
1615,20140209:0800,3.1,24,T
1615,20140210:0800,5.1,24,T
1615,20140211:0800,3.9,24,T
1615,20140212:0800,3.2,24,T
1615,20140213:0800,3.9,24,T
1615,20140214:0800,2.9,24,T
1615,20140215:0800,4.0,24,T
1615,20140216:0800,5.2,24,T
1615,20140217:0800,5.5,24,T
1615,20140218:0800,5.3,24,T
1615,20140219:0800,4.9,24,T
1615,20140220:0800,3.5,24,T
1615,20140221:0800,3.9,24,T
1615,20140222:0800,5.8,24,T
1615,20140223:0800,2.7,24,T
1615,20140224:0800,5.4,24,T
1615,20140225:0800,4.0,24,T
1615,20140226:0800,4.7,24,T
1615,20140227:0800,5.0,24,T
1615,20140228:0800,4.7,24,T
1615,20140301:0800,4.5,24,T
1615,20140302:0800,4.3,24,T
1615,20140303:0800,3.2,24,T
1615,20140304:0800,3.0,24,T
1615,20140305:0800,3.7,24,T
1615,20140306:0800,3.4,24,T
1615,20140307:0800,4.1,24,T
1615,20140308:0800,4.1,24,T
1615,20140309:0800,4.2,24,T
1615,20140310:0800,3.7,24,T
1615,20140311:0800,4.4,24,T
1615,20140312:0800,4.1,24,T
1615,20140313:0800,3.4,24,T
1615,20140314:0800,4.1,24,T
1615,20140315:0800,2.9,24,T
1615,20140316:0800,0.6,24,T
1615,20140317:0800,2.7,24,T
1615,20140318:0800,3.0,24,T
1615,20140319:0800,3.6,24,T
1615,20140320:0800,4.1,24,T
1615,20140321:0800,3.5,24,T
1615,20140322:0800,2.4,24,T
1615,20140323:0800,2.6,24,T
1615,20140324:0800,3.3,24,T
1615,20140325:0800,3.8,24,T
1615,20140326:0800,2.7,24,T
1615,20140327:0800,3.2,24,T
1615,20140328:0800,3.0,24,T
1615,20140329:0800,3.3,24,T
1615,20140330:0800,3.0,24,T
1615,20140331:0800,3.1,24,T
1615,20140401:0800,3.1,24,T
1615,20140402:0800,3.1,24,T
1615,20140403:0800,3.0,24,T
1615,20140404:0800,1.5,24,T
1615,20140405:0800,2.9,24,T
1615,20140406:0900,2.9,24,T
1615,20140407:0900,2.9,24,T
1615,20140408:0900,2.4,24,T
1615,20140409:0900,1.3,24,T
1615,20140410:0900,1.1,24,T
1615,20140411:0900,1.3,24,T
1615,20140412:0900,0.7,24,T
1615,20140413:0900,2.3,24,T
1615,20140414:0900,1.4,24,T
1615,20140415:0900,0.7,24,T
1615,20140416:0900,1.4,24,T
1615,20140417:0900,1.3,24,T
1615,20140418:0900,0.4,24,T
1615,20140419:0900,1.4,24,T
1615,20140420:0900,1.7,24,T
1615,20140421:0900,1.4,24,T
1615,20140422:0900,1.6,24,T
1615,20140423:0900,1.7,24,T
1615,20140424:0900,1.8,24,T
1615,20140425:0900,0.7,24,T
1615,20140426:0900,1.8,24,T
1615,20140427:0900,1.6,24,T
1615,20140428:0900,1.5,24,T
1615,20140429:0900,1.5,24,T
1615,20140430:0900,1.4,24,T
1615,20140501:0900,1.3,24,T
1615,20140502:0900,1.4,24,T
1615,20140503:0900,1.1,24,T
1615,20140504:0900,1.2,24,T
1615,20140505:0900,1.5,24,T
1615,20140506:0900,0.2,24,T
1615,20140507:0900,1.4,24,T
1615,20140508:0900,1.2,24,T
1615,20140509:0900,1.2,24,T
1615,20140510:0900,0.9,24,T
1615,20140511:0900,1.0,24,T
1615,20140512:0900,1.0,24,T
1615,20140513:0900,0.8,24,T
1615,20140514:0900,1.1,24,T
1615,20140515:0900,0.7,24,T
1615,20140516:0900,0.9,24,T
1615,20140517:0900,0.7,24,T
1615,20140518:0900,0.8,24,T
1615,20140519:0900,0.8,24,T
1615,20140520:0900,0.9,24,T
1615,20140521:0900,0.8,24,T
1615,20140522:0900,0.5,24,T
1615,20140523:0900,0.8,24,T
1615,20140524:0900,0.5,24,T
1615,20140525:0900,0.5,24,T
1615,20140526:0900,0.7,24,T
1615,20140527:0900,0.5,24,T
1615,20140528:0900,0.3,24,T
1615,20140529:0900,0.4,24,T
1615,20140530:0900,0.2,24,T
1615,20140531:0900,0.2,24,T
1615,20140601:0900,0.4,24,T
1615,20140602:0900,0.3,24,T
1615,20140603:0900,0.4,24,T
1615,20140604:0900,0.5,24,T
1615,20140605:0900,0.4,24,T
1615,20140606:0900,0.2,24,T
1615,20140607:0900,0.4,24,T
1615,20140608:0900,0.4,24,T
1615,20140609:0900,0.3,24,T
1615,20140610:0900,0.2,24,T
1615,20140611:0900,0.0,24,T
1615,20140612:0900,0.3,24,T
1615,20140613:0900,0.1,24,T
1615,20140614:0900,0.3,24,T
1615,20140615:0900,0.3,24,T
1615,20140616:0900,0.3,24,T
1615,20140617:0900,0.1,24,T
1615,20140618:0900,0.4,24,T
1615,20140619:0900,0.4,24,T
1615,20140620:0900,0.2,24,T
1615,20140621:0900,0.3,24,T
1615,20140622:0900,0.3,24,T
1615,20140623:0900,0.4,24,T
1615,20140624:0900,0.1,24,T
1615,20140625:0900,0.2,24,T
1615,20140626:0900,0.1,24,T
1615,20140627:0900,0.3,24,T
1615,20140628:0900,0.3,24,T
1615,20140629:0900,0.3,24,T
1615,20140630:0900,0.3,24,T
1615,20140701:0900,0.1,24,T
1615,20140702:0900,0.3,24,T
1615,20140703:0900,0.2,24,T
1615,20140704:0900,0.2,24,T
1615,20140705:0900,0.2,24,T
1615,20140706:0900,0.4,24,T
1615,20140707:0900,0.3,24,T
1615,20140708:0900,0.2,24,T
1615,20140709:0900,0.1,24,T
1615,20140710:0900,0.1,24,T
1615,20140711:0900,0.3,24,T
1615,20140712:0900,0.5,24,T
1615,20140713:0900,0.1,24,T
1615,20140714:0900,0.6,24,T
1615,20140715:0900,0.5,24,T
1615,20140716:0900,0.5,24,T
1615,20140717:0900,0.3,24,T
1615,20140718:0900,0.3,24,T
1615,20140719:0900,0.3,24,T
1615,20140720:0900,0.3,24,T
1615,20140721:0900,0.3,24,T
1615,20140722:0900,0.5,24,T
1615,20140723:0900,0.4,24,T
1615,20140724:0900,0.4,24,T
1615,20140725:0900,0.5,24,T
1615,20140726:0900,0.6,24,T
1615,20140727:0900,0.5,24,T
1615,20140728:0900,0.7,24,T
1615,20140729:0900,0.6,24,T
1615,20140730:0900,0.5,24,T
1615,20140731:0900,0.7,24,T
1615,20140801:0900,1.0,24,T
1615,20140802:0900,0.9,24,T
1615,20140803:0900,1.0,24,T
1615,20140804:0900,0.2,24,T
1615,20140805:0900,0.6,24,T
1615,20140806:0900,0.8,24,T
1615,20140807:0900,0.7,24,T
1615,20140808:0900,0.6,24,T
1615,20140809:0900,0.8,24,T
1615,20140810:0900,0.9,24,T
1615,20140811:0900,0.7,24,T
1615,20140812:0900,0.8,24,T
1615,20140813:0900,1.0,24,T
1615,20140814:0900,0.9,24,T
1615,20140815:0900,0.9,24,T
1615,20140816:0900,1.0,24,T
1615,20140817:0900,1.2,24,T
1615,20140818:0900,1.2,24,T
1615,20140819:0900,0.9,24,T
1615,20140820:0900,0.2,24,T
1615,20140821:0900,1.2,24,T
1615,20140822:0900,1.1,24,T
1615,20140823:0900,1.2,24,T
1615,20140824:0900,1.5,24,T
1615,20140825:0900,1.5,24,T
1615,20140826:0900,1.4,24,T
1615,20140827:0900,1.0,24,T
1615,20140828:0900,1.2,24,T
1615,20140829:0900,1.1,24,T
1615,20140830:0900,1.2,24,T
1615,20140831:0900,1.2,24,T
1615,20140901:0900,0.6,24,T
1615,20140902:0900,0.9,24,T
1615,20140903:0900,1.2,24,T
1615,20140904:0900,2.0,24,T
1615,20140905:0900,1.5,24,T
1615,20140906:0900,1.1,24,T
1615,20140907:0900,1.7,24,T
1615,20140908:0900,2.2,24,T
1615,20140909:0900,2.1,24,T
1615,20140910:0900,2.1,24,T
1615,20140911:0900,1.0,24,T
1615,20140912:0900,1.5,24,T
1615,20140913:0900,1.4,24,T
1615,20140914:0900,0.7,24,T
1615,20140915:0900,1.8,24,T
1615,20140916:0900,2.0,24,T
1615,20140917:0900,1.3,24,T
1615,20140918:0900,2.0,24,T
1615,20140921:0900,2.1,24,T
1615,20140922:0900,1.9,24,T
1615,20140923:0900,2.1,24,T
1615,20140924:0900,2.3,24,T
1615,20140925:0900,3.1,24,T
1615,20140926:0900,3.2,24,T
1615,20140927:0900,3.0,24,T
1615,20140928:0800,2.4,24,T
1615,20140929:0800,3.5,24,T
1615,20140930:0800,2.0,24,T
1615,20141001:0800,2.3,24,T
1615,20141002:0800,3.1,24,T
1615,20141003:0800,2.2,24,T
1615,20141004:0800,1.9,24,T
1615,20141005:0800,2.3,24,T
1615,20141006:0800,2.0,24,T
1615,20141007:0800,2.4,24,T
1615,20141008:0800,3.4,24,T
1615,20141009:0800,1.6,24,T
1615,20141010:0800,2.6,24,T
1615,20141011:0800,2.7,24,T
1615,20141012:0800,2.2,24,T
1615,20141013:0800,3.7,24,T
1615,20141014:0800,3.7,24,T
1615,20141015:0800,3.3,24,T
1615,20141016:0800,4.3,24,T
1615,20141017:0800,3.0,24,T
1615,20141018:0800,3.0,24,T
1615,20141019:0800,2.1,24,T
1615,20141020:0800,3.0,24,T
1615,20141021:0800,3.7,24,T
1615,20141022:0800,3.0,24,T
1615,20141023:0800,2.1,24,T
1615,20141024:0800,3.7,24,T
1615,20141025:0800,4.2,24,T
1615,20141026:0800,3.8,24,T
1615,20141027:0800,3.3,24,T
1615,20141028:0800,1.7,24,T
1615,20141029:0800,2.7,24,T
1615,20141030:0800,2.6,24,T
1615,20141031:0800,3.4,24,T
1615,20141101:0800,3.4,24,T
1615,20141102:0800,5.0,24,T
1615,20141103:0800,4.4,24,T
1615,20141104:0800,1.6,24,T
1615,20141105:0800,2.9,24,T
1615,20141106:0800,3.8,24,T
1615,20141107:0800,3.2,24,T
1615,20141108:0800,3.6,24,T
1615,20141109:0800,4.9,24,T
1615,20141110:0800,5.2,24,T
1615,20141111:0800,4.3,24,T
1615,20141112:0800,2.9,24,T
1615,20141113:0800,3.8,24,T
1615,20141114:0800,3.7,24,T
1615,20141115:0800,4.3,24,T
1615,20141116:0800,1.8,24,T
1615,20141117:0800,2.0,24,T
1615,20141118:0800,0.8,24,T
1615,20141119:0800,3.8,24,T
1615,20141120:0800,3.7,24,T
1615,20141121:0800,4.0,24,T
1615,20141122:0800,3.9,24,T
1615,20141123:0800,2.7,24,T
1615,20141124:0800,5.6,24,T
1615,20141125:0800,5.1,24,T
1615,20141126:0800,4.8,24,T
1615,20141127:0800,4.4,24,T
1615,20141128:0800,5.4,24,T
1615,20141129:0800,3.1,24,T
1615,20141130:0800,4.2,24,T
1615,20141201:0800,5.0,24,T
1615,20141202:0800,3.7,24,T
1615,20141203:0800,5.0,24,T
1615,20141204:0800,5.6,24,T
1615,20141205:0800,4.4,24,T
1615,20141206:0800,3.2,24,T
1615,20141207:0800,6.0,24,T
1615,20141208:0800,5.8,24,T
1615,20141209:0800,5.9,24,T
1615,20141210:0800,2.8,24,T
1615,20141211:0800,3.8,24,T
1615,20141212:0800,2.4,24,T
1615,20141213:0800,1.8,24,T
1615,20141214:0800,3.4,24,T
1615,20141215:0800,1.3,24,T
1615,20141216:0800,4.9,24,T
1615,20141217:0800,4.5,24,T
1615,20141218:0800,0.5,24,T
1615,20141219:0800,4.4,24,T
1615,20141220:0800,6.5,24,T
1615,20141221:0800,2.6,24,T
1615,20141222:0800,5.7,24,T
1615,20141223:0800,6.3,24,T
1615,20141224:0800,5.6,24,T
1615,20141225:0800,4.1,24,T
1615,20141226:0800,3.6,24,T
1615,20141227:0800,4.1,24,T
1615,20141228:0800,5.4,24,T
1615,20141229:0800,5.9,24,T
1615,20141230:0800,5.9,24,T
1615,20141231:0800,6.5,24,T
1615,20150101:0800,4.8,24,T
1615,20150102:0800,6.3,24,T
1615,20150103:0800,6.5,24,T
1615,20150104:0800,5.7,24,T
1615,20150105:0800,5.6,24,T
1615,20150106:0800,6.4,24,T
1615,20150107:0800,6.5,24,T
1615,20150108:0800,5.8,24,T
1615,20150109:0800,4.8,24,T
1615,20150110:0800,4.6,24,T
1615,20150111:0800,5.7,24,T
1615,20150112:0800,6.7,24,T
1615,20150113:0800,6.6,24,T
1615,20150114:0800,5.9,24,T
1615,20150115:0800,6.9,24,T
1615,20150116:0800,6.5,24,T
1615,20150117:0800,6.3,24,T
1615,20150118:0800,5.1,24,T
1615,20150119:0800,6.3,24,T
1615,20150120:0800,5.8,24,T
1615,20150121:0800,5.7,24,T
1615,20150122:0800,4.8,24,T
1615,20150123:0800,5.8,24,T
1615,20150124:0800,6.1,24,T
1615,20150125:0800,6.3,24,T
1615,20150126:0800,6.3,24,T
1615,20150127:0800,5.5,24,T
1615,20150128:0800,3.8,24,T
1615,20150129:0800,6.0,24,T
1615,20150130:0800,5.7,24,T
1615,20150131:0800,6.2,24,T
1615,20150201:0800,3.1,24,T
1615,20150202:0800,2.4,24,T
1615,20150203:0800,4.2,24,T
1615,20150204:0800,4.9,24,T
1615,20150205:0800,2.5,24,T
1615,20150206:0800,5.4,24,T
1615,20150207:0800,5.3,24,T
1615,20150208:0800,4.8,24,T
1615,20150209:0800,5.4,24,T
1615,20150210:0800,3.0,24,T
1615,20150211:0800,2.7,24,T
1615,20150212:0800,4.2,24,T
1615,20150213:0800,4.4,24,T
1615,20150214:0800,4.7,24,T
1615,20150215:0800,3.7,24,T
1615,20150216:0800,4.4,24,T
1615,20150217:0800,4.7,24,T
1615,20150218:0800,3.9,24,T
1615,20150219:0800,5.3,24,T
1615,20150220:0800,5.3,24,T
1615,20150221:0800,5.1,24,T
1615,20150222:0800,4.3,24,T
1615,20150223:0800,4.3,24,T
1615,20150224:0800,2.5,24,T
1615,20150225:0800,3.5,24,T
1615,20150226:0800,4.0,24,T
1615,20150227:0800,4.5,24,T
1615,20150228:0800,3.8,24,T
1615,20150301:0800,4.8,24,T
1615,20150302:0800,4.9,24,T
1615,20150303:0800,5.0,24,T
1615,20150304:0800,2.8,24,T
1615,20150305:0800,1.5,24,T
1615,20150306:0800,4.9,24,T
1615,20150307:0800,1.6,24,T
1615,20150308:0800,2.9,24,T
1615,20150309:0800,3.8,24,T
1615,20150310:0800,2.9,24,T
1615,20150311:0800,4.2,24,T
1615,20150312:0800,4.1,24,T
1615,20150313:0800,1.1,24,T
1615,20150314:0800,4.2,24,T
1615,20150315:0800,4.2,24,T
1615,20150316:0800,1.9,24,T
1615,20150317:0800,1.9,24,T
1615,20150318:0800,2.7,24,T
1615,20150319:0800,2.2,24,T
1615,20150320:0800,2.6,24,T
1615,20150321:0800,3.1,24,T
1615,20150322:0800,3.3,24,T
1615,20150323:0800,3.4,24,T
1615,20150324:0800,2.2,24,T
1615,20150325:0800,3.0,24,T
1615,20150326:0800,3.5,24,T
1615,20150327:0800,2.2,24,T
1615,20150328:0800,1.9,24,T
1615,20150329:0800,2.9,24,T
1615,20150330:0800,2.3,24,T
1615,20150331:0800,2.7,24,T
1615,20150401:0800,2.8,24,T
1615,20150402:0800,3.0,24,T
1615,20150403:0800,1.7,24,T
1615,20150404:0800,3.0,24,T
1615,20150405:0900,2.5,24,T
1615,20150406:0900,2.3,24,T
1615,20150407:0900,1.7,24,T
1615,20150408:0900,2.5,24,T
1615,20150409:0900,2.2,24,T
1615,20150410:0900,0.8,24,T
1615,20150411:0900,1.3,24,T
1615,20150412:0900,2.4,24,T
1615,20150413:0900,1.7,24,T
1615,20150414:0900,0.9,24,T
1615,20150415:0900,1.7,24,T
1615,20150416:0900,1.5,24,T
1615,20150417:0900,1.7,24,T
1615,20150418:0900,1.4,24,T
1615,20150419:0900,0.1,24,T
1615,20150420:0900,1.2,24,T
1615,20150421:0900,2.0,24,T
1615,20150422:0900,1.8,24,T
1615,20150423:0900,1.6,24,T
1615,20150424:0900,1.7,24,T
1615,20150425:0900,1.7,24,T
1615,20150426:0900,0.8,24,T
1615,20150427:0900,1.5,24,T
1615,20150428:0900,0.2,24,T
1615,20150429:0900,1.4,24,T
1615,20150430:0900,1.2,24,T
1615,20150501:0900,0.9,24,T
1615,20150502:0900,1.1,24,T
1615,20150503:0900,1.2,24,T
1615,20150504:0900,1.0,24,T
1615,20150505:0900,1.0,24,T
1615,20150506:0900,1.1,24,T
1615,20150507:0900,1.3,24,T
1615,20150508:0900,1.0,24,T
1615,20150509:0900,0.2,24,T
1615,20150510:0900,1.3,24,T
1615,20150511:0900,1.0,24,T
1615,20150512:0900,0.9,24,T
1615,20150513:0900,0.3,24,T
1615,20150514:0900,0.9,24,T
1615,20150515:0900,0.7,24,T
1615,20150516:0900,0.7,24,T
1615,20150517:0900,0.8,24,T
1615,20150518:0900,0.6,24,T
1615,20150519:0900,0.7,24,T
1615,20150520:0900,0.7,24,T
1615,20150521:0900,0.7,24,T
1615,20150522:0900,0.5,24,T
1615,20150523:0900,0.7,24,T
1615,20150524:0900,0.1,24,T
1615,20150525:0900,0.5,24,T
1615,20150526:0900,0.5,24,T
1615,20150527:0900,0.3,24,T
1615,20150528:0900,0.4,24,T
1615,20150529:0900,0.4,24,T
1615,20150530:0900,0.4,24,T
1615,20150531:0900,0.4,24,T
1615,20150601:0900,0.3,24,T
1615,20150602:0900,0.5,24,T
1615,20150603:0900,0.3,24,T
1615,20150604:0900,0.3,24,T
1615,20150605:0900,0.5,24,T
1615,20150606:0900,0.5,24,T
1615,20150607:0900,0.2,24,T
1615,20150608:0900,0.4,24,T
1615,20150609:0900,0.3,24,T
1615,20150610:0900,0.3,24,T
1615,20150611:0900,0.3,24,T
1615,20150612:0900,0.3,24,T
1615,20150613:0900,0.2,24,T
1615,20150614:0900,0.2,24,T
1615,20150615:0900,0.3,24,T
1615,20150616:0900,0.2,24,T
1615,20150617:0900,0.1,24,T
1615,20150618:0900,0.1,24,T
1615,20150619:0900,0.2,24,T
1615,20150620:0900,0.2,24,T
1615,20150621:0900,0.1,24,T
1615,20150622:0900,0.5,24,T
1615,20150623:0900,0.3,24,T
1615,20150624:0900,0.1,24,T
1615,20150625:0900,0.1,24,T
1615,20150626:0900,0.1,24,T
1615,20150627:0900,0.2,24,T
1615,20150628:0900,0.4,24,T
1615,20150629:0900,0.3,24,T
1615,20150630:0900,0.3,24,T
1615,20150701:0900,0.3,24,T
1615,20150702:0900,0.3,24,T
1615,20150703:0900,0.3,24,T
1615,20150704:0900,0.3,24,T
1615,20150705:0900,0.2,24,T
1615,20150706:0900,0.5,24,T
1615,20150707:0900,0.5,24,T
